Timestamp,Delta_ms
2025-09-30T18:24:29.0551912Z,1,02
2025-09-30T18:24:29.0649237Z,2,07
2025-09-30T18:24:29.1257681Z,3,29
2025-09-30T18:24:29.1757587Z,1,75
2025-09-30T18:24:29.1985239Z,1,00
2025-09-30T18:24:29.2234714Z,1,52
2025-09-30T18:24:29.2351113Z,0,00
2025-09-30T18:24:29.2426375Z,1,00
2025-09-30T18:24:29.2878848Z,4,02
2025-09-30T18:24:29.3265014Z,0,52
2025-09-30T18:24:29.3477942Z,3,54
2025-09-30T18:24:29.3625173Z,1,12
2025-09-30T18:24:29.3753111Z,3,15
2025-09-30T18:24:29.3883279Z,2,02
2025-09-30T18:24:29.4015234Z,1,00
2025-09-30T18:24:29.4194771Z,0,00
2025-09-30T18:24:29.4296673Z,1,01
2025-09-30T18:24:29.4449119Z,2,00
2025-09-30T18:24:29.4677581Z,1,56
2025-09-30T18:24:29.4722917Z,0,00
2025-09-30T18:24:29.4783724Z,2,02
2025-09-30T18:24:29.4849236Z,0,51
2025-09-30T18:24:29.4924886Z,1,00
2025-09-30T18:24:29.5077391Z,2,53
2025-09-30T18:24:29.5157952Z,2,02
2025-09-30T18:24:29.5239135Z,2,53
2025-09-30T18:24:29.5304384Z,1,01
2025-09-30T18:24:29.5386572Z,2,01
2025-09-30T18:24:29.5498285Z,1,00
2025-09-30T18:24:29.5563927Z,1,51
2025-09-30T18:24:29.5599110Z,1,02
2025-09-30T18:24:29.5659854Z,0,51
2025-09-30T18:24:29.5709969Z,1,01
2025-09-30T18:24:29.5763458Z,8,34
2025-09-30T18:24:29.5825185Z,2,00
2025-09-30T18:24:29.6038133Z,4,02
2025-09-30T18:24:29.6211739Z,1,51
2025-09-30T18:24:29.6272156Z,0,00
2025-09-30T18:24:29.6337695Z,1,51
2025-09-30T18:24:29.6424071Z,1,00
2025-09-30T18:24:29.6562136Z,1,69
2025-09-30T18:24:29.6664625Z,1,59
2025-09-30T18:24:29.6760362Z,2,53
2025-09-30T18:24:29.6840901Z,1,53
2025-09-30T18:24:29.6936661Z,1,51
2025-09-30T18:24:29.7034728Z,1,24
2025-09-30T18:24:29.7125414Z,1,02
2025-09-30T18:24:29.7226739Z,1,03
2025-09-30T18:24:29.7364643Z,2,09
2025-09-30T18:24:29.7571862Z,2,03
2025-09-30T18:24:29.7814519Z,1,00
2025-09-30T18:24:29.7885918Z,0,00
2025-09-30T18:24:29.7961634Z,1,51
2025-09-30T18:24:29.8021972Z,1,00
2025-09-30T18:24:29.8098373Z,0,00
2025-09-30T18:24:29.8169430Z,2,02
2025-09-30T18:24:29.8225742Z,1,51
2025-09-30T18:24:29.8306471Z,1,01
2025-09-30T18:24:29.8372542Z,5,10
2025-09-30T18:24:29.8448504Z,1,51
2025-09-30T18:24:29.8513733Z,2,00
2025-09-30T18:24:29.8601174Z,1,51
2025-09-30T18:24:29.8672412Z,1,51
2025-09-30T18:24:29.8748529Z,1,51
2025-09-30T18:24:29.8856554Z,1,01
2025-09-30T18:24:29.8911834Z,1,00
2025-09-30T18:24:29.8987556Z,1,01
2025-09-30T18:24:29.9053474Z,1,00
2025-09-30T18:24:29.9184392Z,5,05
2025-09-30T18:24:29.9396674Z,1,00
2025-09-30T18:24:29.9512826Z,2,02
2025-09-30T18:24:29.9575667Z,2,01
2025-09-30T18:24:29.9651438Z,2,52
2025-09-30T18:24:29.9838596Z,1,54
2025-09-30T18:24:29.9904145Z,1,00
2025-09-30T18:24:29.9983932Z,1,93
2025-09-30T18:24:30.0039624Z,1,54
2025-09-30T18:24:30.0110470Z,1,02
2025-09-30T18:24:30.0296553Z,1,88
2025-09-30T18:24:30.0409598Z,1,51
2025-09-30T18:24:30.0485269Z,1,00
2025-09-30T18:24:30.0576499Z,2,53
2025-09-30T18:24:30.0648442Z,1,51
2025-09-30T18:24:30.0799561Z,2,53
2025-09-30T18:24:30.1052275Z,2,05
2025-09-30T18:24:30.1128324Z,1,00
2025-09-30T18:24:30.1292204Z,1,02
2025-09-30T18:24:30.1372862Z,1,51
2025-09-30T18:24:30.1449952Z,1,01
2025-09-30T18:24:30.1631532Z,1,07
2025-09-30T18:24:30.1702768Z,2,04
2025-09-30T18:24:30.1800417Z,2,04
2025-09-30T18:24:30.1876645Z,1,00
2025-09-30T18:24:30.1962920Z,1,53
2025-09-30T18:24:30.2038636Z,3,04
2025-09-30T18:24:30.2109250Z,2,02
2025-09-30T18:24:30.2202052Z,1,54
2025-09-30T18:24:30.2288627Z,2,59
2025-09-30T18:24:30.2410288Z,0,99
2025-09-30T18:24:30.2897435Z,1,02
2025-09-30T18:24:30.2985642Z,2,52
2025-09-30T18:24:30.3071782Z,2,57
2025-09-30T18:24:30.3157578Z,1,51
2025-09-30T18:24:30.3350417Z,1,52
2025-09-30T18:24:30.3451629Z,1,54
2025-09-30T18:24:30.3628410Z,0,52
2025-09-30T18:24:30.3724324Z,1,52
2025-09-30T18:24:30.3851586Z,2,03
2025-09-30T18:24:30.4012581Z,4,02
2025-09-30T18:24:30.4246407Z,2,00
2025-09-30T18:24:30.4589592Z,1,00
2025-09-30T18:24:30.4686300Z,3,02
2025-09-30T18:24:30.4860225Z,1,55
2025-09-30T18:24:30.4963256Z,1,01
2025-09-30T18:24:30.5064150Z,1,00
2025-09-30T18:24:30.5160775Z,1,53
2025-09-30T18:24:30.5252019Z,1,51
2025-09-30T18:24:30.5347611Z,8,03
2025-09-30T18:24:30.5504690Z,2,57
2025-09-30T18:24:30.5630932Z,1,51
2025-09-30T18:24:30.5792535Z,3,55
2025-09-30T18:24:30.5925198Z,4,09
2025-09-30T18:24:30.6107864Z,6,12
2025-09-30T18:24:30.6407730Z,1,51
2025-09-30T18:24:30.6508883Z,0,99
2025-09-30T18:24:30.6610582Z,0,99
2025-09-30T18:24:30.6732548Z,1,51
2025-09-30T18:24:30.6864139Z,1,02
2025-09-30T18:24:30.6955360Z,1,04
2025-09-30T18:24:30.7051657Z,1,56
2025-09-30T18:24:30.7162610Z,1,02
2025-09-30T18:24:30.7249110Z,0,55
2025-09-30T18:24:30.7360332Z,1,02
2025-09-30T18:24:30.7471330Z,1,02
2025-09-30T18:24:30.7562987Z,1,02
2025-09-30T18:24:30.7755021Z,4,56
2025-09-30T18:24:30.8094469Z,1,52
2025-09-30T18:24:30.8205750Z,1,00
2025-09-30T18:24:30.8322975Z,1,51
2025-09-30T18:24:30.8424048Z,1,01
2025-09-30T18:24:30.8562672Z,1,57
2025-09-30T18:24:30.8664344Z,0,99
2025-09-30T18:24:30.8841825Z,2,02
2025-09-30T18:24:30.9031403Z,1,00
2025-09-30T18:24:30.9198503Z,1,00
2025-09-30T18:24:30.9329864Z,2,03
2025-09-30T18:24:30.9535333Z,5,04
2025-09-30T18:24:30.9902324Z,3,30
2025-09-30T18:24:31.0043754Z,1,52
2025-09-30T18:24:31.0134681Z,1,52
2025-09-30T18:24:31.0261284Z,1,02
2025-09-30T18:24:31.0378943Z,1,15
2025-09-30T18:24:31.0522578Z,2,70
2025-09-30T18:24:31.0654643Z,1,51
2025-09-30T18:24:31.0771496Z,1,00
2025-09-30T18:24:31.0877265Z,1,51
2025-09-30T18:24:31.1075091Z,18,15
2025-09-30T18:24:31.1210380Z,0,00
2025-09-30T18:24:31.1378254Z,6,05
2025-09-30T18:24:31.1725993Z,20,62
2025-09-30T18:24:31.1837804Z,1,02
2025-09-30T18:24:31.2161989Z,1,85
2025-09-30T18:24:31.2348820Z,1,52
2025-09-30T18:24:31.2490939Z,1,00
2025-09-30T18:24:31.2608269Z,0,00
2025-09-30T18:24:31.2723800Z,1,27
2025-09-30T18:24:31.3860578Z,2,05
2025-09-30T18:24:31.4018944Z,1,01
2025-09-30T18:24:31.4188364Z,1,00
2025-09-30T18:24:31.4416981Z,2,53
2025-09-30T18:24:31.4553958Z,1,03
2025-09-30T18:24:31.4892135Z,1,41
2025-09-30T18:24:31.5342379Z,6,05
2025-09-30T18:24:31.5553583Z,4,60
2025-09-30T18:24:31.5848842Z,1,54
2025-09-30T18:24:31.6071105Z,1,00
